target_id	length	eff_length	est_counts	tpm
UCRA1163_000001-T1	612	613	0	0
UCRA1163_000002-T1	318	319	3	0.763737
UCRA1163_000003-T1	2439	2440	15	0.499246
UCRA1163_000004-T1	1131	1132	47	3.37182
UCRA1163_000005-T1	447	448	24	4.35057
UCRA1163_000006-T1	1221	1222	208	13.8231
UCRA1163_000007-T1	861	862	2	0.188424
UCRA1163_000008-T1	870	871	25	2.33096
UCRA1163_000009-T1	996	997	4	0.32582
UCRA1163_000010-T1	408	409	26	5.16254
UCRA1163_000011-T1	1041	1042	5	0.389687
UCRA1163_000012-T1	1083	1084	80	5.99341
UCRA1163_000013-T1	2235	2236	73	2.65133
UCRA1163_000014-T1	1590	1591	15	0.765657
UCRA1163_000015-T1	1044	1045	10	0.777136
UCRA1163_000016-T1	714	715	91	10.3359
UCRA1163_000017-T1	1404	1405	44	2.54325
UCRA1163_000018-T1	309	310	109	28.5547
UCRA1163_000019-T1	2694	2695	2	0.0602677
UCRA1163_000020-T1	1512	1513	0	0
UCRA1163_000021-T1	1629	1630	2	0.099645
UCRA1163_000022-T1	1104	1105	0	0
UCRA1163_000023-T1	1866	1867	0	0
UCRA1163_000024-T1	1602	1603	0	0
UCRA1163_000025-T1	1542	1543	0	0
UCRA1163_000026-T1	357	358	12	2.72215
UCRA1163_000027-T1	858	859	1	0.094541
UCRA1163_000028-T1	843	844	573	55.1347
UCRA1163_000029-T1	738	739	48	5.27485
UCRA1163_000030-T1	549	550	0	0
UCRA1163_000031-T1	273	274	2	0.592779
UCRA1163_000032-T1	1386	1387	33	1.93219
UCRA1163_000033-T1	1668	1669	5	0.243291
UCRA1163_000034-T1	2490	2491	48	1.56488
UCRA1163_000035-T1	1911	1912	9	0.382268
UCRA1163_000036-T1	705	706	133	15.2989
UCRA1163_000037-T1	714	715	605	68.7167
UCRA1163_000038-T1	1398	1399	2	0.116098
UCRA1163_000039-T1	1764	1765	191	8.78824
UCRA1163_000040-T1	1824	1825	102	4.5389
UCRA1163_000041-T1	1749	1750	330	15.314
UCRA1163_000042-T1	1263	1264	45	2.8912
UCRA1163_000043-T1	1155	1156	44	3.09106
UCRA1163_000044-T1	642	643	312	39.4055
UCRA1163_000045-T1	1386	1387	776	45.4358
UCRA1163_000046-T1	1935	1936	244	10.2352
UCRA1163_000047-T1	1431	1432	349	19.7923
UCRA1163_000048-T1	3846	3847	1329	28.0554
UCRA1163_000049-T1	1920	1921	1012	42.7825
UCRA1163_000050-T1	2010	2011	180	7.26898
UCRA1163_000051-T1	1527	1528	1031	54.796
UCRA1163_000052-T1	1896	1897	125	5.35126
UCRA1163_000053-T1	1554	1555	1226	64.0285
UCRA1163_000054-T1	813	814	135	13.4686
UCRA1163_000055-T1	1188	1189	212	14.48
UCRA1163_000056-T1	1944	1945	127	5.3027
UCRA1163_000057-T1	573	574	570	80.6448
UCRA1163_000058-T1	1473	1474	190	10.4681
UCRA1163_000059-T1	2790	2791	700	20.3681
UCRA1163_000060-T1	456	457	985	175.038
UCRA1163_000061-T1	1302	1303	1564	97.4778
UCRA1163_000062-T1	2169	2170	98	3.66758
UCRA1163_000063-T1	1386	1387	321	18.795
UCRA1163_000064-T1	2634	2635	307	9.46174
UCRA1163_000065-T1	1230	1231	35	2.309
UCRA1163_000066-T1	1170	1171	44	3.05147
UCRA1163_000067-T1	861	862	63	5.93535
UCRA1163_000068-T1	507	508	1403	224.289
UCRA1163_000069-T1	1122	1123	22816	1649.96
UCRA1163_000070-T1	327	328	291	72.0497
UCRA1163_000071-T1	981	982	329	27.2081
UCRA1163_000072-T1	882	883	2730	251.082
UCRA1163_000073-T1	723	724	18	2.01905
UCRA1163_000074-T1	72	73	1	1.11248
UCRA1163_000075-T1	963	964	1353	113.981
UCRA1163_000076-T1	1539	1540	44	2.32031
UCRA1163_000077-T1	1188	1189	270	18.4415
UCRA1163_000078-T1	1527	1528	6	0.31889
UCRA1163_000079-T1	1449	1450	25	1.40018
UCRA1163_000080-T1	582	583	134	18.6659
UCRA1163_000081-T1	1290	1291	215	13.5246
UCRA1163_000082-T1	1533	1534	30	1.58821
UCRA1163_000083-T1	963	964	344	28.9797
UCRA1163_000084-T1	1398	1399	136	7.89468
UCRA1163_000085-T1	726	727	18	2.01072
UCRA1163_000086-T1	1509	1510	70	3.76473
UCRA1163_000087-T1	1611	1612	35	1.76326
UCRA1163_000088-T1	7338	7339	102	1.12869
UCRA1163_000089-T1	1746	1747	17	0.790259
UCRA1163_000090-T1	1305	1306	157	9.76269
UCRA1163_000091-T1	987	988	372	30.5773
UCRA1163_000092-T1	1638	1639	108	5.35128
UCRA1163_000093-T1	303	304	102	27.2483
UCRA1163_000094-T1	2706	2707	457	13.7101
UCRA1163_000095-T1	375	376	297	64.1478
UCRA1163_000096-T1	792	793	63	6.45179
UCRA1163_000097-T1	1017	1018	3	0.239324
UCRA1163_000098-T1	1083	1084	183	13.7099
UCRA1163_000099-T1	1143	1144	737	52.3184
UCRA1163_000100-T1	1686	1687	1665	80.1516
UCRA1163_000101-T1	1677	1678	55	2.66185
UCRA1163_000102-T1	2139	2140	56	2.12514
UCRA1163_000103-T1	903	904	16	1.43736
UCRA1163_000104-T1	2379	2380	31	1.05779
UCRA1163_000105-T1	1959	1960	6	0.248604
UCRA1163_000106-T1	909	910	30	2.67728
