target_id	length	eff_length	est_counts	tpm
AFS02.30_010174-T1	3797	3798	3.37394e+07	368914
AFS02.30_007195-T1	3563	3564	9.00058e+06	104876
AFS02.30_010166-T1	2775	2776	2.58476e+06	38667.1
AFS02.30_010167-T1	591	592	6006.13	421.323
AFS02.30_010171-T1	522	523	3336.38	264.92
AFS02.30_010132-T1	71	72	182.5	105.262
AFS02.30_010147-T1	71	72	182.5	105.262
AFS02.30_010190-T1	2400	2401	4232.9	73.2128
AFS02.30_010128-T1	73	74	89.6667	50.3201
AFS02.30_010143-T1	73	74	89.6667	50.3201
AFS02.30_010158-T1	73	74	89.6667	50.3201
AFS02.30_010131-T1	71	72	81.6667	47.1036
AFS02.30_010146-T1	71	72	81.6667	47.1036
AFS02.30_010161-T1	71	72	81.6667	47.1036
AFS02.30_010129-T1	85	86	96.3333	46.5179
AFS02.30_010144-T1	85	86	96.3333	46.5179
AFS02.30_010159-T1	85	86	96.3333	46.5179
AFS02.30_010127-T1	73	74	79	44.334
AFS02.30_010142-T1	73	74	79	44.334
AFS02.30_010157-T1	73	74	79	44.334
AFS02.30_010126-T1	72	73	69	39.2526
AFS02.30_010141-T1	72	73	69	39.2526
AFS02.30_010156-T1	72	73	69	39.2526
AFS02.30_010130-T1	71	72	52	29.9925
AFS02.30_010145-T1	71	72	52	29.9925
AFS02.30_010160-T1	71	72	52	29.9925
AFS02.30_010125-T1	86	87	47.3333	22.5938
AFS02.30_010140-T1	86	87	47.3333	22.5938
AFS02.30_010155-T1	86	87	47.3333	22.5938
AFS02.30_010120-T1	72	73	29	16.4975
AFS02.30_010135-T1	72	73	29	16.4975
AFS02.30_010150-T1	72	73	29	16.4975
AFS02.30_010118-T1	71	72	27.6667	15.9575
AFS02.30_010133-T1	71	72	27.6667	15.9575
AFS02.30_010148-T1	71	72	27.6667	15.9575
AFS02.30_010124-T1	71	72	21.6667	12.4969
AFS02.30_010139-T1	71	72	21.6667	12.4969
AFS02.30_010154-T1	71	72	21.6667	12.4969
AFS02.30_010122-T1	73	74	15	8.41785
AFS02.30_010137-T1	73	74	15	8.41785
AFS02.30_010152-T1	73	74	15	8.41785
AFS02.30_007199-T1	327	328	66.3613	8.402
AFS02.30_010119-T1	73	74	14.3333	8.04373
AFS02.30_010134-T1	73	74	14.3333	8.04373
AFS02.30_010149-T1	73	74	14.3333	8.04373
AFS02.30_010123-T1	74	75	10	5.53708
AFS02.30_010138-T1	74	75	10	5.53708
AFS02.30_010153-T1	74	75	10	5.53708
AFS02.30_010206-T1	2332	2333	248.561	4.42446
AFS02.30_008814-T1	1392	1393	145	4.32274
AFS02.30_010121-T1	73	74	6.33333	3.5542
AFS02.30_010136-T1	73	74	6.33333	3.5542
AFS02.30_010151-T1	73	74	6.33333	3.5542
AFS02.30_010331-T1	1962	1963	148.892	3.14987
AFS02.30_010205-T1	486	487	33.3481	2.84371
AFS02.30_010319-T2	1978	1979	121.331	2.54606
AFS02.30_010215-T1	252	253	15.473	2.53978
AFS02.30_010162-T1	387	388	23.2184	2.48509
AFS02.30_010210-T1	336	337	16.0198	1.9741
AFS02.30_010211-T1	384	385	16.1998	1.7474
AFS02.30_007196-T1	429	430	14.1236	1.36402
AFS02.30_010331-T2	1912	1913	52.5847	1.14153
AFS02.30_003924-T1	594	595	14	0.977131
AFS02.30_010219-T1	333	334	5.60904	0.697403
AFS02.30_010186-T1	387	388	6.19556	0.663118
AFS02.30_010223-T1	405	406	6.00007	0.613723
AFS02.30_010202-T1	1085	1086	12.5919	0.481508
AFS02.30_010187-T1	870	871	9.45042	0.450583
AFS02.30_009924-T1	276	277	3.0004	0.449822
AFS02.30_009192-T1	1448	1449	14.939	0.428149
AFS02.30_003922-T1	1471	1472	15	0.42318
AFS02.30_010191-T1	519	520	5.00017	0.399322
AFS02.30_010182-T1	336	337	2.70044	0.332772
AFS02.30_010198-T1	336	337	2.70044	0.332772
AFS02.30_009929-T1	519	520	3.04895	0.243494
AFS02.30_010180-T1	603	604	3.00002	0.206266
AFS02.30_003263-T1	993	994	4	0.167115
AFS02.30_010208-T1	1704	1705	6.0014	0.146174
AFS02.30_010163-T1	339	340	1	0.122141
AFS02.30_007198-T1	348	349	1.00058	0.119061
AFS02.30_010188-T1	348	349	1.00058	0.119061
AFS02.30_010213-T1	354	355	1	0.116981
AFS02.30_010207-T1	369	370	1.00082	0.11233
AFS02.30_010217-T1	420	421	1.00237	0.0988757
AFS02.30_010216-T1	870	871	2.00001	0.0953578
AFS02.30_009923-T1	1356	1357	2.5	0.0765071
AFS02.30_009196-T1	1100	1101	0.000541901	2.04397e-05
AFS02.30_010319-T3	1841	1842	0.000123255	2.77879e-06
AFS02.30_001596-T1	1035	1036	0	0
AFS02.30_001597-T1	1368	1369	0	0
AFS02.30_003258-T1	1290	1291	0	0
AFS02.30_003259-T1	744	745	0	0
AFS02.30_003260-T1	321	322	0	0
AFS02.30_003261-T1	366	367	0	0
AFS02.30_003262-T1	1590	1591	0	0
AFS02.30_003264-T1	954	955	0	0
AFS02.30_003265-T1	1383	1384	0	0
AFS02.30_003266-T1	579	580	0	0
AFS02.30_003267-T1	2070	2071	0	0
AFS02.30_003268-T1	1359	1360	0	0
AFS02.30_003269-T1	1214	1215	0	0
AFS02.30_003270-T1	366	367	0	0
AFS02.30_003323-T1	264	265	0	0
AFS02.30_003324-T1	753	754	0	0
AFS02.30_003327-T1	1620	1621	0	0
AFS02.30_003328-T1	702	703	0	0
AFS02.30_003330-T1	879	880	0	0
AFS02.30_003331-T1	2051	2052	0	0
AFS02.30_003331-T2	1972	1973	0	0
AFS02.30_003332-T1	1017	1018	0	0
AFS02.30_003333-T1	1083	1084	0	0
AFS02.30_003334-T1	1299	1300	0	0
AFS02.30_003335-T1	705	706	0	0
AFS02.30_003336-T1	3153	3154	0	0
AFS02.30_003337-T1	816	817	0	0
AFS02.30_003338-T1	5274	5275	0	0
AFS02.30_003339-T1	9905	9906	0	0
AFS02.30_003340-T1	1191	1192	0	0
AFS02.30_003341-T1	1047	1048	0	0
AFS02.30_003342-T1	447	448	0	0
AFS02.30_003344-T1	489	490	0	0
AFS02.30_003345-T1	456	457	0	0
AFS02.30_003346-T1	757	758	0	0
AFS02.30_003347-T1	862	863	0	0
AFS02.30_003349-T1	570	571	0	0
AFS02.30_003350-T1	2224	2225	0	0
AFS02.30_003351-T1	660	661	0	0
AFS02.30_003584-T1	1274	1275	0	0
AFS02.30_003585-T1	6711	6712	0	0
AFS02.30_003586-T1	1010	1011	0	0
AFS02.30_003587-T1	759	760	0	0
AFS02.30_003588-T1	2223	2224	0	0
AFS02.30_003589-T1	1985	1986	0	0
AFS02.30_003590-T1	1536	1537	0	0
AFS02.30_003591-T1	1626	1627	0	0
AFS02.30_003592-T1	882	883	0	0
AFS02.30_003594-T1	549	550	0	0
AFS02.30_003595-T1	726	727	0	0
AFS02.30_003916-T1	2551	2552	0	0
AFS02.30_003917-T1	786	787	0	0
AFS02.30_003918-T1	321	322	0	0
AFS02.30_003919-T1	1020	1021	0	0
AFS02.30_003920-T1	3919	3920	0	0
